id,名称,地址,电话,经度_GCJ02,纬度_GCJ02,经度_WGS84,纬度_WGS84,Center_X,Center_Y,类型代码,类型名称,省份,城市,区域,营业时间,评分
B0LDVU57N7,德园堂大药房,西郊支路与前进路交叉口北60米,[],106.512725,29.506675,,,439201.3966207352,3264286.9160525706,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0KGTK7B3E,真善美药房,群乐路与李渡路交叉口西40米,[],106.54445,29.465649,,,442253.0518945878,3259724.966325436,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[]
B0JUF12L7D,康鹤堂药房,前进路23号(杨家坪地铁站1号口步行110米),[],106.513099,29.506856,,,439237.7543394829,3264306.77602583,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0LB9LYFAW,百采堂大药房,九滨路2号附56号,023-68140114,106.527775,29.512575,,,440663.5451177092,3264932.882937628,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0KGFS4XHU,鸿森堂大药房(西郊大厦店),西郊支路与前进路交叉口北80米,[],106.512725,29.506697,,,439201.4097659951,3264289.353724678,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0KGZNWLIN,乐康品养品质生活商超,西郊支路7-11号(杨家坪地铁站1号口步行440米),[],106.510732,29.505032,,,439007.24195454543,3264105.909585937,090602,医疗保健服务;医药保健销售店;医疗保健用品,重庆市,重庆市,九龙坡区,,3.6
B0LRH99AH9,熙恩大药房,融汇半岛二期南门旁(重庆理工大学地铁站2D口步行400米),[],106.519569,29.464949,,,439840.10154283216,3259659.9983367706,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[]
B0LGAUL2MG,和平药房(李家沱中心店),李家沱正街164号附4号,[],106.542739,29.464309,,,442086.3869656798,3259577.3408225914,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[]
B0HAK6F4TI,真善美药房(汇南二路店),融汇半岛东区B区北门旁,023-62566605;13618336977,106.519341,29.464617,,,439817.7977664069,3259623.329687839,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[]
B0L1DLVXU4,好邻居大药房(西郊分店),西郊路2号附2号晴海荟广场,[],106.513202,29.507485,,,439248.11306401686,3264376.4174907156,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0FFFY01I9,健之佳健康药房(美堤雅城A区店),南坪镇重庆市经开区汇龙路66号6号楼1层,023-62305200,106.555714,29.501809,,,443365.3524418506,3263726.050763888,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,南岸区,,[]
B0JKR507YU,炎隆艾灸,杨家坪街道西郊支路15号2-1,[],106.510598,29.505367,,,438994.4547413905,3264143.0989486706,090602,医疗保健服务;医药保健销售店;医疗保健用品,重庆市,重庆市,九龙坡区,,[]
B0L0Y45TNC,初欣医疗器械,恒基·翔龙江畔西北2门东南120米,[],106.550076,29.506492,,,442821.5013370238,3264247.69824369,090602,医疗保健服务;医药保健销售店;医疗保健用品,重庆市,重庆市,南岸区,,[]
B0FFME8702,万和医药连锁(杨渡路店),杨渡路619、621号,023-68071358,106.502957,29.494486,,,438247.2459149494,3262941.479984421,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,大渡口区,,[]
B0LAUR345V,渝康阁大药房,群乐佳苑南2门旁,[],106.550725,29.468825,,,442863.2745588309,3260073.779415378,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[]
B0HD6SBHFE,尚好药房,九滨路2号,17782359533,106.527118,29.512935,,,440600.0799403428,3264973.1074717115,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B00170A1HE,和平药房(杨家坪金融大厦店),团结路2号附3号(杨家坪地铁站4号口步行80米),[],106.515863,29.509512,,,439507.23130572797,3264599.6288907537,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0IK2HGFES,万鑫药房(龙洲大道二店),顺兴路与龙洲大道交叉口西北160米,[],106.559926,29.4834,,,443763.44736700907,3261684.243699666,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[]
B0M6RH0JKY,渝民康大药房,汇南二路与融汇大道交叉口东260米,[],106.521223,29.464266,,,440000.0776328345,3259583.467064994,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[]
B0FFG7KAZ8,豪派保健,林荫村194号,[],106.541947,29.463938,,,442009.3802410205,3259536.627236979,090602,医疗保健服务;医药保健销售店;医疗保健用品,重庆市,重庆市,巴南区,,[]
B0L3CBIKE5,苗家草药,杨家坪横街与直港大道交叉口东北220米,[],106.520659,29.511006,,,439972.9478250615,3264762.684208604,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0FFH1SKX0,康进药房,西郊支路17-1号,023-86191477;13628351288,106.510263,29.5056,,,438962.12448614166,3264169.091843491,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0FFIUR4GN,健本堂大药房(杨渡路店),杨渡路613号615号中交西西荟F1层,13668025481,106.502986,29.494563,,,438250.1037600778,3262949.996440544,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,大渡口区,,[]
B0FFK3SZGB,信一堂药铺(保利观塘·泽园店),保利观塘·泽园北2门旁,18680804218,106.560424,29.49076,,,443815.7871937371,3262499.5092536625,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,南岸区,,[]
B0K05NZD81,同美大药房,凯德北路与李家沱正街交叉口北140米,[],106.542731,29.464203,,,442085.5510251191,3259565.5997611363,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[]
B0JRFZNUCT,华帆健康药房,巴南大道1号附7号,[],106.545587,29.465411,,,442363.1641393013,3259698.0322013223,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[]
B0HG0DYZ0S,七色佳人成人用品(群乐路店),群乐路与尚美大道交叉口东北60米,13883758123,106.547185,29.466294,,,442518.6091974659,3259795.0808634423,090602,医疗保健服务;医药保健销售店;医疗保健用品,重庆市,重庆市,巴南区,,[]
B0HGMAYF1A,泉源堂(西郊支路店),杨家坪西郊支路17号第一楼,[],106.510117,29.505701,,,438948.03400410415,3264180.359591903,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0FFFRZTZH,和平药房(联发嘉园店),西郊支路17号第一层,[],106.510075,29.505741,,,438943.98715029436,3264184.813767151,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0HDH5DFC3,鑫斛大药房(九城时光店),谢家湾街道滨江路2号,023-68187447;023-68187477,106.525665,29.513075,,,440459.3399394772,3264989.362911794,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0FFLLI6QA,西门子•西嘉助听器(逻辑声听力巴南验配中心),李家沱正街181号附10号(10号公交起点站对面),023-66485538;17318493032,106.543278,29.463509,,,442138.19655031164,3259488.4311497365,090602,医疗保健服务;医药保健销售店;医疗保健用品,重庆市,重庆市,巴南区,,[]
B0L36A95Z0,格力董明珠健康家(九龙坡同联西城天街店),杨家坪街道珠江路48号2栋龙湖西城天街L馆B1层11-12号,18680786730,106.517465,29.51054,,,439663.1090750661,3264712.7025585156,090602,医疗保健服务;医药保健销售店;医疗保健用品,重庆市,重庆市,九龙坡区,,3.7
B00170AG1D,万鑫药房(杨渡路店),杨渡二村11幢1-2号,[],106.503952,29.497572,,,438345.56618619483,3263282.891050919,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0FFIBPUQJ,健本堂大药房(万福路店),九滨路2号九城时光2幢,13608354049,106.525568,29.513193,,,440450.00797625456,3265002.487358024,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0J39HH5VD,云南文山三七(李家沱店),凯德北路与李家沱正街交叉口西北100米,[],106.542635,29.463834,,,442076.0327615652,3259524.7614663844,090602,医疗保健服务;医药保健销售店;医疗保健用品,重庆市,重庆市,巴南区,,[]
B0FFK40J4I,万家信大药房(二塘路店),保利观塘·泽园北2门旁,[],106.560924,29.490576,,,443864.15518531436,3262478.8803180675,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,南岸区,,[]
B00170C43S,养生堂(珠江路店),杨家坪珠江路47号附10号,023-68403222,106.516567,29.510564,,,439576.0887814801,3264715.828020171,090602,医疗保健服务;医药保健销售店;医疗保健用品,重庆市,重庆市,九龙坡区,,[]
B0L17S843K,澜晶瞳卫眼世家,珠江路47-1号(杨家坪地铁站4号口步行220米),19562455453,106.517267,29.510786,,,439644.06477168965,3264740.0628995155,090602,医疗保健服务;医药保健销售店;医疗保健用品,重庆市,重庆市,九龙坡区,,[]
B0L0U9WC9O,佳民大药房,杨渡路与金堰路交叉口东北60米,[],106.503806,29.497503,,,438331.3721783678,3263275.3229993116,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0FFJVCRWV,桐君阁大药房(杨家坪步行街店),杨家坪正街13号(杨家坪地铁站5号口步行80米),023-86195317;18182239411,106.515577,29.510608,,,439480.16374187416,3264721.218087773,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0J24L3VGS,厚济大药房(北大资源燕南店),兴堰路11号附70号,[],106.501266,29.490731,,,438081.04371066706,3262526.3126276825,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0G224TH5F,鑫斛药庄(新界店),李家沱正街169号,023-62863063,106.545448,29.464392,,,442349.1099125587,3259585.1935127466,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[]
B0FFGILZ15,鑫斛药庄(杨馨店),九龙坡区前进支路1号第一层123.131.139.195.197,023-68676762;13648351539,106.512904,29.508783,,,439220.0052804749,3264520.3958496936,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0FFL1L9YV,万和医药连锁(李家沱正街店),巴南大道2号附11号,[],106.545597,29.464352,,,442363.534945656,3259580.687684052,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[]
B0FFIS3UDY,信一堂药房(江南水乡店),红光大道与红李大道交叉口东300米,[],106.530434,29.461238,,,440891.4609800832,3259243.2480046507,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[]
B0JBKZMNFE,健本堂大药房(陈红药店),西郊路77-3号,[],106.502757,29.496191,,,438228.893327473,3263130.5055933334,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0FFH4AKI7,紫薇星(江南水乡店),红光大道江南水乡,18996484065,106.529958,29.461432,,,440845.41714555246,3259264.9852879033,090602,医疗保健服务;医药保健销售店;医疗保健用品,重庆市,重庆市,巴南区,,[]
B0K0DCE7GZ,全兴药品(李家沱正街店),李家沱正街与凯德路交叉口北300米,15320561066,106.543275,29.463131,,,442137.69108587026,3259446.549395048,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[]
B0HDTOMKMY,泉源堂智慧药房(巴南大道店),李家沱巴南大道5号附8号,023-62418321,106.54676,29.464479,,,442476.3759061449,3259594.1846368243,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,巴南区,,[]
