id,名称,地址,电话,经度_GCJ02,纬度_GCJ02,经度_WGS84,纬度_WGS84,Center_X,Center_Y,类型代码,类型名称,省份,城市,区域,营业时间,评分,人口密度,cluster_label,cluster_probability
B0KG9U4RLI,卓越龙珠居,九龙街道上游四社,[],106.508326,29.491909,,,438766.1444650093,3262653.103216326,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,九龙坡区,,[],39.737762,-1,0.0
B0FFHJCV1U,珠江花园北区,直港大道199号,023-68121452,106.527623,29.508377,,,440646.3644607511,3264467.808752975,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,九龙坡区,,[],159.1207,6,1.0
B00178TWYB,西城镜园,杨家坪西郊三村1号8幢(动物园地铁站1号口步行440米),[],106.512945,29.502166,,,439220.026887962,3263787.1892861906,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,九龙坡区,,4.2,94.0134,-1,0.0
B00178TWMZ,庆丰花园,李家沱马王坪正街22号,18696507715,106.536431,29.466846,,,441476.19330078096,3259861.5993545945,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,巴南区,,[],55.47036,4,0.6340588272824965
B00178752K,祥和·如意居,杨渡村138(动物园地铁站2号口步行480米),[],106.508866,29.496689,,,438821.3637008255,3263182.45810086,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,九龙坡区,,[],55.113205,-1,0.0
B00170A47F,建设大厦(直港大道),杨家坪民主三村9栋,[],106.525761,29.508708,,,440466.0886270771,3264505.4361706665,120201,商务住宅;楼宇;商务写字楼,重庆市,重庆市,九龙坡区,,[],124.01597,6,0.7506132883426322
B0017822XH,金都香榭,直港大道18号,[],106.522563,29.507941,,,440155.6805951578,3264422.091200642,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,九龙坡区,,[],61.976334,7,1.0
B0FFH5QZQT,斌鑫·新华苑1期,天宝路10号,[],106.520828,29.507212,,,439987.089456516,3264342.209547693,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,九龙坡区,,[],74.48246,7,0.9118600580757502
B0FFF5NVH5,典雅大厦,马王坪正街30号,[],106.534835,29.466249,,,441321.0984628401,3259796.253372381,120300,商务住宅;住宅区;住宅区,重庆市,重庆市,巴南区,,[],33.144318,4,0.728398900309957
B0FFHMCCB9,马王坪新村,马王坪后街28号,023-62402950,106.537671,29.467192,,,441596.6242614501,3259899.314519929,120000,商务住宅;商务住宅相关;商务住宅相关,重庆市,重庆市,巴南区,,[],69.79182,4,0.9645192422005662
B0LUNL33BO,中迪广场A区,上阳路与复兴路交叉口东80米,[],106.517212,29.504679,,,439635.1111436791,3264063.4160198784,120201,商务住宅;楼宇;商务写字楼,重庆市,重庆市,九龙坡区,,[],80.23696,-1,0.0
B0FFGAZL7Z,融汇半岛江上公馆,汇滨二路与融汇大道交叉口,023-68868888,106.511253,29.47422,,,439039.2962782739,3260691.574102127,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,巴南区,,3.5,24.683064,3,0.9019927448388222
B0LR1XUSAA,建设大厦B幢,建设大厦(直港大道),[],106.526317,29.50864,,,440519.9375573369,3264497.617108912,120201,商务住宅;楼宇;商务写字楼,重庆市,重庆市,九龙坡区,,[],159.53325,6,1.0
B0FFGJWDLK,融汇半岛,李家沱街道融汇大道7号,023-62401855,106.515528,29.470037,,,439451.2935674609,3260225.8559906194,120300,商务住宅;住宅区;住宅区,重庆市,重庆市,巴南区,,[],15.932533,3,0.9073571823143063
B0FFGG6MP4,西郊三村,杨渡支路与西郊路交叉口南220米,[],106.509705,29.498055,,,438903.5109696012,3263333.3743834,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,九龙坡区,,[],89.67517,-1,0.0
B001703175,九龙广场大厦,西郊路29号(动物园地铁站1号口步行360米),023-68788709,106.511767,29.501443,,,439105.4125738498,3263707.694573553,120203,商务住宅;楼宇;商住两用楼宇,重庆市,重庆市,九龙坡区,,[],114.301125,-1,0.0
B001707DQI,茂苑小区B区,李家沱马王坪正街29号,023-66906178,106.537522,29.466479,,,441581.7683189135,3259820.38716888,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,巴南区,,[],40.92651,4,0.728398900309957
B00178TWYF,君安楼,直港大道15号,[],106.524968,29.508788,,,440389.27627415577,3264514.7065653377,120203,商务住宅;楼宇;商住两用楼宇,重庆市,重庆市,九龙坡区,,[],86.15435,-1,0.0
B001790LJU,汇景苑,西郊路29号(动物园地铁站1号口步行420米),[],106.511724,29.50154,,,439101.3026622686,3263718.464991589,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,九龙坡区,,[],114.301125,-1,0.0
B0FFLDZ955,融汇半岛·拾光公馆,香缇漫山西南门,023-86996666,106.515268,29.470277,,,439426.22688375047,3260252.5838363743,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,巴南区,,[],15.932533,3,0.9261518620091564
B0FFHEIEPE,玉宇.盛世江南,马王坪正街101号,[],106.530247,29.465549,,,440875.82865811535,3259721.0119440896,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,巴南区,,[],22.126411,4,0.4262733245559433
B0IUAU26V9,巴滨一号璀璨滨江,巴滨路2128号,[],106.548289,29.471082,,,442628.3510371389,3260325.0577876023,120300,商务住宅;住宅区;住宅区,重庆市,重庆市,巴南区,,[],57.600754,4,0.43070298018218595
B0FFGKB54W,立丹苑,马王坪三角碑,[],106.533845,29.466247,,,441225.104495313,3259796.530951708,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,巴南区,,[],34.244343,4,0.728398900309957
B00178TXYF,典雅苑,马王坪正街与工矿路交叉口南60米,[],106.536171,29.465828,,,441450.3984223565,3259748.933228205,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,巴南区,,[],35.4502,4,0.728398900309957
B0FFF3951C,融汇半岛·玫瑰公馆,融汇大道,[],106.512134,29.472407,,,439123.6305051052,3260490.227831637,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,巴南区,,[],20.67962,3,0.992652588005064
B0017822YL,佳瑞园,直港大道17号附14号,[],106.525969,29.509313,,,440486.602309368,3264572.3656478743,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,九龙坡区,,[],135.61322,6,1.0
B00178TWY8,金汇园,西郊路24巷16号(杨家坪地铁站2号口步行470米),[],106.513854,29.503838,,,439309.13197100686,3263971.977695035,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,九龙坡区,,[],96.50989,11,1.0
B0HRK5A1Q4,重庆中迪广场4栋,复兴路与上阳路交叉口北120米,[],106.515947,29.505981,,,439513.2736602609,3264208.338896276,120201,商务住宅;楼宇;商务写字楼,重庆市,重庆市,九龙坡区,,[],80.312355,14,1.0
B0FFHD5HQJ,东邦·小悦湾,巴南滨江路附近,[],106.545216,29.468508,,,442328.9432901541,3260041.370494954,120302|050100,商务住宅;住宅区;住宅小区|餐饮服务;中餐厅;中餐厅,重庆市,重庆市,巴南区,,[],44.87601,4,0.6745529080762572
B0FFF38XFR,中航万科金域学府翰江,渝南分流道与二塘街交汇处西南角,[],106.557029,29.491651,,,443487.17421318346,3262599.8780919216,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,南岸区,,[],104.87855,1,0.7912856774427559
B0FFJ27M8U,中航万科金域学府翰江2期,南滨西路35号,[],106.557218,29.490265,,,443504.7264759104,3262446.2139994265,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,南岸区,,[],194.407,-1,0.0
B00170I4ZC,立丹大厦,马王坪正街17号,[],106.538776,29.466194,,,441703.1958844411,3259788.180178208,120203,商务住宅;楼宇;商住两用楼宇,重庆市,重庆市,巴南区,,[],63.197723,4,1.0
B00178VODW,珠江彩世界,西郊路36号(杨家坪地铁站2号口步行480米),023-86160539,106.512714,29.503703,,,439198.5547011597,3263957.6145338058,120203,商务住宅;楼宇;商住两用楼宇,重庆市,重庆市,九龙坡区,,[],100.27519,11,1.0
B00170AJK2,阳光馨苑,西郊路24巷25号(杨家坪地铁站2号口步行310米),[],106.513905,29.504628,,,439314.54635063047,3264059.4856367963,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,九龙坡区,,[],99.80063,11,0.9147510059540858
B001791PYK,轻轨综合楼,杨家坪西交路29号(动物园轻轨车站旁),[],106.508987,29.499436,,,438834.7433848426,3263486.770814944,120201,商务住宅;楼宇;商务写字楼,重庆市,重庆市,九龙坡区,,[],141.59639,5,1.0
B0FFL1XGPY,中航万科金域学府翰江1期,南坪镇六公里,[],106.556938,29.492315,,,443478.7214628335,3262673.495188745,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,南岸区,,[],101.315674,1,0.8661728232956073
B0LBRRK90B,重庆水轮机厂家属院,马王坪正街与工矿路交叉口西220米,[],106.534125,29.465625,,,441251.8954611992,3259727.470608321,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,巴南区,,[],24.541924,4,0.7076631794643544
B0L6TSAAIP,融汇半岛克拉公馆(建设中),峡谷路与博文二路交叉口南320米,[],106.516721,29.468743,,,439566.1982956597,3260081.8577157496,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,巴南区,,[],17.944841,3,0.6917948992660939
B0FFIBS0TX,融汇半岛观江,汇悦路与汇景路交叉口北240米,[],106.50916,29.474948,,,438836.8063165737,3260773.336118722,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,巴南区,,[],27.322197,3,0.5684548523795001
B0FFF00A7X,西城映画,西郊路40号(动物园地铁站2号口步行200米),[],106.507997,29.498816,,,438738.4084418381,3263418.593681818,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,九龙坡区,,[],142.88695,5,1.0
B0JBYRZ5HX,东邦·小悦湾一期,李渡路与巴滨路交叉口南140米,[],106.546356,29.468895,,,442439.6964801239,3260083.687001222,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,巴南区,,[],68.3031,4,0.3469097010630874
B00170I3SJ,都市桃源,西郊路19号附11号(杨家坪地铁站2号口步行190米),[],106.514573,29.505921,,,439380.0632518856,3264202.405934158,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,九龙坡区,,[],66.16803,13,1.0
B0FFJDT2MG,重庆市征兵大楼,南滨西路1号,[],106.555035,29.498231,,,443297.5447931849,3263329.9293620666,120201,商务住宅;楼宇;商务写字楼,重庆市,重庆市,南岸区,,[],60.703518,1,1.0
B0G3HR6QBL,万科·金域学府,南滨路与二塘路交叉口东北160米,023-63025111,106.55693,29.492329,,,443477.9537355958,3262675.0503102066,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,南岸区,,[],101.315674,1,0.8674857778203089
B0FFMBTPWB,融汇半岛江上公馆A区,汇滨一路与汇悦路交叉口东北160米,[],106.510072,29.473612,,,438924.4278778304,3260624.824897514,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,巴南区,,[],22.165045,3,0.7478109160029378
B0FFK8TNK7,中建龙玺台,九龙街道杨渡村5号,[],106.505284,29.493611,,,438472.2868153284,3262843.2946089697,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,九龙坡区,,[],44.080593,-1,0.0
B0HRKH9MIY,重庆中迪广场3栋,复兴路与高进支路交叉口东南100米,13509448822,106.515512,29.506468,,,439471.40106882073,3264262.526341981,120201,商务住宅;楼宇;商务写字楼,重庆市,重庆市,九龙坡区,,[],80.312355,14,1.0
B001709YBW,东南亚商厦,马王坪正街12号,13983653719,106.540505,29.465839,,,441870.6414801561,3259747.9811826893,120203,商务住宅;楼宇;商住两用楼宇,重庆市,重庆市,巴南区,,3.8,66.72234,4,1.0
B0017822RE,九龙明珠,西郊路33号动物园轻轨站旁(动物园地铁站1号口步行60米),023-86166186,106.50884,29.500368,,,438821.0547276238,3263590.1166927502,120203,商务住宅;楼宇;商住两用楼宇,重庆市,重庆市,九龙坡区,,[],146.71242,5,1.0
B0FFGX4TMX,融汇半岛艾德公馆,李家沱融汇大道5号(长江大桥南桥头),023-62595598,106.512803,29.470424,,,439187.311171457,3260270.15653002,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,巴南区,,[],28.719608,3,0.6438923336836105
B0G1D1I3JW,融汇半岛东区2期,融汇大道与汇南二路交叉口东北约200米,[],106.519434,29.466491,,,439827.9217781153,3259830.925573857,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,巴南区,,[],23.47624,3,0.6547620481104878
B00178UCFO,直港大道小区,直港大道与天宝路交叉口西南60米,[],106.521227,29.508825,,,440026.71271999466,3264520.7293341216,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,九龙坡区,,[],59.68838,7,1.0
B001784VE8,建宇大厦,直港大道13号2幢,[],106.523357,29.509842,,,440233.7540309577,3264632.3198434347,120203,商务住宅;楼宇;商住两用楼宇,重庆市,重庆市,九龙坡区,,[],77.40247,-1,0.0
B001786WCL,四季花园,西郊路17号(杨家坪地铁站2号口步行210米),[],106.513602,29.505675,,,439285.8024341799,3264175.654733777,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,九龙坡区,,[],84.01596,-1,0.0
B00178X9M6,群乐佳苑,群乐路,[],106.54953,29.469935,,,442748.0311440283,3260197.356809523,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,巴南区,,[],55.03426,4,0.37832195251322154
B00170I3SR,心巢御园,西郊路59号(动物园地铁站2号口步行460米),[],106.506518,29.497611,,,438594.3195303399,3263285.8554534866,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,九龙坡区,,[],63.93881,-1,0.0
B00178TWYA,天赐佳园,西郊路56号,[],106.511043,29.503331,,,439036.3668449092,3263917.2702291314,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,九龙坡区,,[],111.368645,11,0.8680452295627944
B00178TWY7,锦龙苑,杨家坪西郊路30号(动物园地铁站1号口步行300米),[],106.507972,29.500039,,,438736.7212787357,3263554.1191715,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,九龙坡区,,[],141.70174,5,1.0
B0FFFADZAQ,锦怡国际,杨家坪西郊路24号,[],106.510922,29.503723,,,439024.8735096172,3263960.7685153857,120201,商务住宅;楼宇;商务写字楼,重庆市,重庆市,九龙坡区,,[],81.21072,-1,0.0
B0017926GG,信合大厦,西郊路80中旁(杨家坪地铁站2号口步行370米),[],106.512285,29.504771,,,439157.611564946,3264076.176687485,120201,商务住宅;楼宇;商务写字楼,重庆市,重庆市,九龙坡区,,[],108.001434,11,1.0
B0017822QJ,斌鑫·丰泽园,杨家坪直港大道,023-89809700,106.52066,29.509738,,,439972.29659983166,3264622.185169241,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,九龙坡区,,[],83.70513,-1,0.0
B001786U9Z,紫金星城,李家沱三角碑车站,[],106.533443,29.463904,,,441184.7736113556,3259537.123935234,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,巴南区,,[],21.987494,4,0.48855305974287966
B0JB31HT5F,民主党派大楼,西郊路与桃花溪街交叉口西40米,[],106.511956,29.504029,,,439125.2790533591,3263994.132793724,120201,商务住宅;楼宇;商务写字楼,重庆市,重庆市,九龙坡区,,[],100.27519,11,1.0
B0FFF5NULI,民主三村,九龙坡杨家坪直港大道中段,[],106.522862,29.510115,,,440185.9386173866,3264662.82357682,120302,商务住宅;住宅区;住宅小区,重庆市,重庆市,九龙坡区,,[],77.40247,-1,0.0
B0FFGZY3FB,重庆中迪广场,杨家坪正街68号(杨家坪地铁站7号口步行100米),023-68789999,106.516585,29.505666,,,439574.92461849423,3264173.104307,060100,购物服务;商场;商场,重庆市,重庆市,九龙坡区,,4.5,106.161224,-1,0.0
B0FFJNOU29,重庆九龙坡印象汇,杨家坪西郊三村2号(动物园地铁站2号口步行280米),023-86638086,106.512284,29.500433,,,439154.9211385121,3263595.512863009,060102,购物服务;商场;普通商场,重庆市,重庆市,九龙坡区,,4.6,72.46021,10,1.0
B00170373E,光彩商场,李家沱正街160号,[],106.542693,29.465067,,,442082.357324542,3259661.351811367,060102,购物服务;商场;普通商场,重庆市,重庆市,巴南区,,3.8,52.587914,4,0.8626004887166091
B00170KWS1,京东MALL(重庆杨家坪店),西郊路3号(杨家坪地铁站2号口旁),023-67865533,106.514691,29.507787,,,439392.6118527311,3264409.103328838,060102,购物服务;商场;普通商场,重庆市,重庆市,九龙坡区,,4.8,83.057625,14,0.5947612950489113
B0G1S7AR2B,新世纪超市(重庆九龙坡印象汇店),九龙坡区杨家坪西郊三村2号印象汇2楼(动物园正对面),023-86823308,106.512229,29.500296,,,439149.50807490473,3263580.3615919244,060102|060400,购物服务;商场;普通商场|购物服务;超级市场;超市,重庆市,重庆市,九龙坡区,,4.3,79.61806,10,1.0
B00170I4ZF,博雅商城,马王坪正街与马王坪后街交叉口东南60米,[],106.538791,29.46619,,,441704.64803334296,3259787.729460998,060102,购物服务;商场;普通商场,重庆市,重庆市,巴南区,,3.5,63.197723,4,1.0
B0IB9S5Q0E,晴海荟广场,西郊路2号附2号(杨家坪地铁站1号口旁),[],106.513494,29.508062,,,439276.7590434445,3264440.1985173686,060102,购物服务;商场;普通商场,重庆市,重庆市,九龙坡区,,4.5,89.15314,14,0.5826453689951175
B0H2XDHDFP,美龍商业场,团结路3号(杨家坪地铁站2号口步行390米),023-68782314,106.516037,29.50987,,,439524.30843252793,3264639.2059869105,060102,购物服务;商场;普通商场,重庆市,重庆市,九龙坡区,,4.1,108.718094,12,1.0
B0FFHX40Y2,重百(李家沱商场),李家沱林荫村18号,023-62858744;023-62858962,106.541859,29.46452,,,442001.1785214573,3259601.1579709565,060101,购物服务;商场;购物中心,重庆市,重庆市,巴南区,,4.6,44.602863,4,0.8626004887166091
B0HK9534E0,都和商场(李家沱店),李家沱326车站旁,023-62850666,106.541275,29.464822,,,441944.7235460841,3259634.911202599,060102,购物服务;商场;普通商场,重庆市,重庆市,巴南区,,3.8,49.378086,4,0.8626004887166091
B0FFJJ74ZR,正升·百老汇广场,复兴路与高进支路交叉口北80米,13650525658,106.514691,29.507787,,,439392.6118527311,3264409.103328838,060101|061000,购物服务;商场;购物中心|购物服务;特色商业街;特色商业街,重庆市,重庆市,九龙坡区,,4.4,83.057625,14,0.5947612950489113
B00170I3U2,跃华新都,前进支路1号跃华大厦(杨家坪地铁站1号口步行230米),[],106.513689,29.509204,,,439296.3403452239,3264566.634102585,060102|170200,购物服务;商场;普通商场|公司企业;公司;公司,重庆市,重庆市,九龙坡区,,4.5,98.36885,-1,0.0
B0LRSM3X4T,大洋百货(重庆店),杨家坪西郊路3号(杨家坪地铁站2号口步行90米),[],106.514117,29.50727,,,439336.6697689735,3264352.117250226,060102|060101,购物服务;商场;普通商场|购物服务;商场;购物中心,重庆市,重庆市,九龙坡区,,4.4,66.16803,13,0.966700808616169
